Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,year,month
119,CA-2017-107972,06/03/2017,08/03/2017,First Class,CS-12400,Christopher Schild,Home Office,United States,Portland,Oregon,97206,West,TEC-MA-10691125,Technology,Machines,Zebra GX420t Direct Thermal Printer,101.25,2017,3
120,CA-2015-132096,25/11/2015,28/11/2015,First Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aurora,Illinois,92203,Central,TEC-MA-18102469,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2398.098,2015,11
121,CA-2017-140970,21/08/2017,26/08/2017,Standard Class,ES-14080,Erin Smith,Corporate,United States,Independence,Missouri,70875,Central,FUR-BO-12410360,Furniture,Bookcases,O Sullivan Living Dimensions 2-Shelf Bookcases,1118.969,2017,8
122,US-2017-118465,24/07/2017,29/07/2017,Second Class,DS-13180,David Smith,Corporate,United States,Henderson,Kentucky,71141,South,FUR-BO-14159388,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,1017.162,2017,7
123,CA-2018-140441,12/11/2018,13/11/2018,Same Day,ES-14080,Erin Smith,Corporate,United States,Manchester,Connecticut,30885,East,OFF-SU-18367799,Office Supplies,Supplies,Fiskars Softgrip Scissors,316.992,2018,11
124,US-2018-107936,16/09/2018,17/09/2018,Same Day,KB-16600,Ken Brennan,Corporate,United States,New York City,New York,10009,East,OFF-AP-19004176,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,378.025,2018,9
125,US-2016-125430,15/05/2016,20/05/2016,First Class,ER-13855,Elpida Rittenbach,Corporate,United States,Nashville,Tennessee,37064,South,TEC-AC-19281540,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,1353.448,2016,5
126,CA-2018-178966,09/10/2018,11/10/2018,First Class,GH-14485,Gene Hale,Corporate,United States,Columbia,Tennessee,54444,South,TEC-MA-13339637,Technology,Machines,Canon imageCLASS MF7460,1751.273,2018,10
127,CA-2015-121299,20/01/2015,25/01/2015,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Lakeville,Minnesota,77568,Central,FUR-BO-15344047,Furniture,Bookcases,O Sullivan Living Dimensions 2-Shelf Bookcases,2158.519,2015,1
128,CA-2017-190388,31/10/2017,05/11/2017,First Class,AD-10180,Alan Dominguez,Home Office,United States,Columbia,Maryland,58281,East,OFF-PA-19792896,Office Supplies,Paper,Southworth 25 Cotton Antique Laid Paper and Envelopes,3145.887,2017,10
129,US-2015-128016,02/11/2015,04/11/2015,Same Day,KL-16555,Kelly Lampkin,Corporate,United States,Pasadena,California,72973,West,FUR-FU-14063384,Furniture,Furnishings,Coloredge Poster Frame,3318.822,2015,11
130,CA-2015-196447,08/04/2015,16/04/2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Eagan,Minnesota,36724,Central,OFF-SU-17912226,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,2470.802,2015,4
131,CA-2016-188587,14/10/2016,19/10/2016,First Class,CC-12670,Craig Carreira,Consumer,United States,Des Moines,Iowa,70249,Central,TEC-MA-15943949,Technology,Machines,Zebra GX420t Direct Thermal Printer,2523.794,2016,10
132,CA-2017-162888,09/11/2017,10/11/2017,Same Day,NP-18670,Nora Paige,Consumer,United States,Springfield,Massachusetts,49008,East,OFF-AR-15319061,Office Supplies,Art,Newell 330,3268.084,2017,11
133,US-2017-185979,28/05/2017,05/06/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Cleveland,Ohio,15513,East,OFF-PA-17421839,Office Supplies,Paper,Easy-staple paper,1677.819,2017,5
134,CA-2016-113133,02/10/2016,06/10/2016,First Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,41779,South,FUR-TA-10880654,Furniture,Tables,KI Conference Tables,2511.318,2016,10
135,CA-2015-137409,15/12/2015,18/12/2015,Second Class,BS-11755,Bruce Stewart,Consumer,United States,Layton,Utah,72580,West,TEC-AC-15388299,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,3177.963,2015,12
136,US-2015-101214,30/11/2015,03/12/2015,Second Class,PO-18865,Patrick ODonnell,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10628578,Office Supplies,Storage,Eldon Portable Mobile Manager,2110.535,2015,11
137,US-2017-194188,26/05/2017,29/05/2017,Same Day,SN-20710,Steve Nguyen,Home Office,United States,Madison,Wisconsin,24764,Central,OFF-ST-14316188,Office Supplies,Storage,SAFCO Boltless Steel Shelving,2578.689,2017,5
138,CA-2017-118430,18/10/2017,22/10/2017,Second Class,JB-15925,Joni Blumstein,Consumer,United States,Gladstone,Missouri,52982,Central,FUR-FU-13100114,Furniture,Furnishings,Eldon Wave Desk Accessories,3275.517,2017,10
139,US-2015-190802,14/05/2015,15/05/2015,Same Day,PN-18775,Parhena Norris,Home Office,United States,Norwich,Connecticut,86344,East,TEC-PH-16032283,Technology,Phones,Panasonic Kx-TS550,2337.916,2015,5
140,US-2018-162676,07/06/2018,13/06/2018,Second Class,RB-19795,Ross Baird,Home Office,United States,Chester,Pennsylvania,58174,East,TEC-AC-12240912,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,2617.576,2018,6
141,US-2017-114707,01/08/2017,02/08/2017,Same Day,AB-10060,Adam Bellavance,Home Office,United States,Edmonds,Washington,68556,West,TEC-MA-19465180,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,1917.677,2017,8
142,CA-2016-158390,20/10/2016,24/10/2016,Second Class,DB-13615,Doug Bickford,Consumer,United States,Saginaw,Michigan,36922,Central,TEC-CO-18562677,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1588.106,2016,10
143,CA-2018-105936,22/08/2018,30/08/2018,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Auburn,New York,43352,East,FUR-TA-11225232,Furniture,Tables,Chromcraft Rectangular Conference Tables,2451.946,2018,8
144,CA-2015-158790,05/02/2015,05/02/2015,Same Day,HA-14920,Helen Andreada,Consumer,United States,Saint Paul,Minnesota,94085,Central,TEC-CO-16416943,Technology,Copiers,Sharp AL-1530CS Digital Copier,3173.872,2015,2
145,CA-2018-188276,11/02/2018,16/02/2018,Second Class,MA-17560,Matt Abelman,Home Office,United States,West Jordan,Utah,39188,West,FUR-CH-17767916,Furniture,Chairs,Novimex Swivel Fabric Task Chair,1485.6,2018,2
146,US-2018-131544,28/04/2018,04/05/2018,Second Class,BS-11590,Brendan Sweed,Corporate,United States,Tucson,Arizona,24790,West,FUR-FU-10262492,Furniture,Furnishings,Aluminum Document Frame,354.937,2018,4
147,CA-2015-166046,17/08/2015,23/08/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Bristol,Tennessee,40715,South,TEC-AC-12351084,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,821.097,2015,8
148,CA-2017-196365,23/10/2017,26/10/2017,First Class,TW-21025,Tamara Willingham,Home Office,United States,Louisville,Colorado,49387,West,OFF-BI-19926527,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,2191.724,2017,10
149,US-2018-131544,12/10/2018,12/10/2018,Same Day,BS-11590,Brendan Sweed,Corporate,United States,Norman,Oklahoma,64568,Central,OFF-ST-16315953,Office Supplies,Storage,Eldon Portable Mobile Manager,1883.673,2018,10
150,US-2016-133422,25/04/2016,28/04/2016,First Class,PG-18895,Paul Gonzalez,Consumer,United States,Bossier City,Louisiana,64592,South,TEC-AC-14074489,Technology,Accessories,Microsoft Arc Touch Mouse,2264.177,2016,4
151,CA-2018-136471,09/07/2018,15/07/2018,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Wilmington,Delaware,19539,East,FUR-TA-13504577,Furniture,Tables,Bevis Boat-Shaped Conference Table,1166.709,2018,7
152,CA-2015-161112,19/04/2015,22/04/2015,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Indiana,43229,Central,FUR-BO-16386444,Furniture,Bookcases,Sauder Barrister Bookcases,1258.69,2015,4
153,CA-2017-149615,04/07/2017,07/07/2017,Same Day,EB-13870,Emily Burns,Consumer,United States,Des Moines,Iowa,58589,Central,OFF-FA-19437598,Office Supplies,Fasteners,Advantus Push Pins,2594.901,2017,7
154,CA-2015-185800,14/05/2015,16/05/2015,Same Day,RA-19885,Ruben Ausman,Corporate,United States,Las Vegas,Nevada,59786,West,TEC-AC-19238248,Technology,Accessories,Microsoft Arc Touch Mouse,1182.8,2015,5
155,US-2018-168674,25/11/2018,28/11/2018,Same Day,ON-18715,Odella Nelson,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10985360,Office Supplies,Storage,Tennsco Lockers Gray,2963.747,2018,11
156,CA-2015-180980,04/01/2015,05/01/2015,Same Day,AH-10210,Alan Hwang,Consumer,United States,Spokane,Washington,11198,West,FUR-FU-11014184,Furniture,Furnishings,Howard Miller 13.75 Diameter Brushed Chrome Round Wall Clock,3268.795,2015,1
157,CA-2018-102246,04/12/2018,04/12/2018,Same Day,CG-12520,Claire Gute,Consumer,United States,Chicago,Illinois,60610,Central,TEC-MA-14809835,Technology,Machines,Zebra GX420t Direct Thermal Printer,2443.111,2018,12
158,US-2018-152022,02/04/2018,07/04/2018,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Aurora,Colorado,91235,West,TEC-MA-14484964,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,3357.624,2018,4
159,CA-2018-107355,17/10/2018,21/10/2018,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Miami,Florida,33180,South,OFF-FA-17986040,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,2460.552,2018,10
160,CA-2015-101658,13/09/2015,15/09/2015,Same Day,HK-14890,Heather Kirkland,Corporate,United States,Monroe,Louisiana,40115,South,FUR-FU-10781180,Furniture,Furnishings,Howard Miller 13.75 Diameter Brushed Chrome Round Wall Clock,2396.132,2015,9
161,CA-2017-121292,06/10/2017,12/10/2017,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Greensboro,North Carolina,28899,South,TEC-CO-15021033,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1984.302,2017,10
162,CA-2018-109963,13/12/2018,18/12/2018,First Class,LC-16885,Lena Creighton,Consumer,United States,Edmonds,Washington,55332,West,FUR-CH-13894730,Furniture,Chairs,Office Star Ergonomic Chair,2691.982,2018,12
163,CA-2018-155476,17/06/2018,24/06/2018,Standard Class,PN-18775,Parhena Norris,Home Office,United States,New Albany,Indiana,82487,Central,OFF-FA-19829353,Office Supplies,Fasteners,OIC Binder Clips,301.758,2018,6
164,US-2017-132914,07/05/2017,12/05/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,West Jordan,Utah,61068,West,OFF-EN-11535458,Office Supplies,Envelopes,Poly String Tie Envelopes,1080.32,2017,5
165,CA-2017-111746,19/05/2017,25/05/2017,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Layton,Utah,83005,West,TEC-CO-10440601,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,327.539,2017,5
166,US-2017-118198,17/07/2017,24/07/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Saginaw,Michigan,83339,Central,FUR-TA-12843767,Furniture,Tables,Bevis Boat-Shaped Conference Table,940.887,2017,7
167,CA-2016-172768,02/02/2016,08/02/2016,Second Class,SG-20080,Sandra Glassco,Consumer,United States,Green Bay,Wisconsin,20082,Central,OFF-LA-18318184,Office Supplies,Labels,Avery 519,686.028,2016,2
168,CA-2015-139378,11/03/2015,13/03/2015,First Class,JM-15250,Janet Martin,Consumer,United States,Dover,Delaware,67700,East,OFF-FA-12283789,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,3315.582,2015,3
169,CA-2016-151502,02/09/2016,05/09/2016,First Class,JM-15250,Janet Martin,Consumer,United States,Lawrence,Massachusetts,85481,East,FUR-BO-14702656,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,3262.371,2016,9
170,CA-2016-118242,30/10/2016,02/11/2016,Second Class,TS-21610,Troy Staebel,Consumer,United States,Evansville,Indiana,48185,Central,TEC-PH-18376917,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,848.59,2016,10
171,CA-2016-147124,04/08/2016,04/08/2016,Same Day,PN-18775,Parhena Norris,Home Office,United States,Gladstone,Missouri,76402,Central,TEC-CO-10616817,Technology,Copiers,Canon Image Class D660 Copier,2843.415,2016,8
172,US-2015-133913,25/02/2015,02/03/2015,Second Class,ON-18715,Odella Nelson,Corporate,United States,Gulfport,Mississippi,53463,South,OFF-PA-11654343,Office Supplies,Paper,Xerox 1967,2614.492,2015,2
173,US-2016-133422,16/08/2016,21/08/2016,First Class,PG-18895,Paul Gonzalez,Consumer,United States,Las Vegas,Nevada,73277,West,FUR-BO-11440404,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,3292.485,2016,8
174,CA-2016-108804,27/06/2016,01/07/2016,First Class,GT-14755,Guy Thornton,Consumer,United States,Billings,Montana,72411,West,FUR-FU-15350413,Furniture,Furnishings,Longer-Life Soft White Bulbs,2836.03,2016,6
175,CA-2015-155885,12/01/2015,14/01/2015,First Class,DN-13690,Duane Noonan,Consumer,United States,Parker,Colorado,32865,West,TEC-AC-19392706,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,813.031,2015,1
176,US-2018-150965,19/11/2018,23/11/2018,Second Class,AH-10195,Alan Haines,Corporate,United States,Kansas City,Missouri,90492,Central,FUR-FU-17206700,Furniture,Furnishings,Aluminum Document Frame,753.357,2018,11
177,CA-2017-169168,27/12/2017,01/01/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Henderson,Nevada,35830,West,OFF-PA-18212178,Office Supplies,Paper,Easy-staple paper,1098.288,2017,12
178,US-2018-131544,09/11/2018,09/11/2018,Same Day,BS-11590,Brendan Sweed,Corporate,United States,Columbia,Maryland,98288,East,TEC-MA-19901382,Technology,Machines,Zebra GX420t Direct Thermal Printer,470.549,2018,11
179,CA-2015-186159,03/05/2015,05/05/2015,First Class,LH-16900,Lena Hernandez,Consumer,United States,Springfield,Ohio,60916,East,OFF-ST-16437584,Office Supplies,Storage,Tennsco Lockers Gray,1704.372,2015,5
180,US-2016-163518,11/10/2016,17/10/2016,Second Class,HA-14920,Helen Andreada,Consumer,United States,Salem,Oregon,69113,West,TEC-PH-10160783,Technology,Phones,Panasonic Kx-TS550,2853.625,2016,10
181,US-2018-166683,29/07/2018,01/08/2018,Same Day,AD-10180,Alan Dominguez,Home Office,United States,Omaha,Nebraska,20835,Central,TEC-PH-14900455,Technology,Phones,AT&T TR1909W,788.502,2018,7
182,CA-2017-199615,28/03/2017,31/03/2017,Same Day,BS-11755,Bruce Stewart,Consumer,United States,Jackson,Mississippi,45112,South,TEC-MA-10698108,Technology,Machines,Zebra GX420t Direct Thermal Printer,1913.144,2017,3
183,CA-2018-196680,22/02/2018,27/02/2018,Second Class,AA-10480,Andrew Allen,Consumer,United States,Franklin,Wisconsin,21401,Central,OFF-PA-13521171,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper,1228.507,2018,2
184,US-2018-192281,26/03/2018,30/03/2018,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Gulfport,Mississippi,79767,South,OFF-SU-15430006,Office Supplies,Supplies,Acme Value Line Scissors,2005.429,2018,3
185,US-2015-164154,11/03/2015,11/03/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-16588425,Technology,Machines,Canon imageCLASS MF7460,2214.142,2015,3
186,US-2018-150965,12/07/2018,12/07/2018,Same Day,AH-10195,Alan Haines,Corporate,United States,Columbia,Tennessee,58374,South,OFF-AP-19763593,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2709.925,2018,7
187,CA-2015-144270,23/08/2015,25/08/2015,First Class,FH-14365,Fred Hopkins,Corporate,United States,Evansville,Indiana,37767,Central,OFF-LA-14757902,Office Supplies,Labels,Avery 509,458.819,2015,8
188,CA-2018-126518,25/06/2018,30/06/2018,Standard Class,EB-13870,Emily Burns,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-17177281,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,3183.106,2018,6
189,CA-2017-181999,23/03/2017,25/03/2017,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Boston,Massachusetts,58738,East,TEC-AC-16649508,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,2448.646,2017,3
190,US-2016-101217,07/08/2016,12/08/2016,Standard Class,CG-12520,Claire Gute,Consumer,United States,Great Falls,Montana,27393,West,TEC-AC-17466983,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,1203.822,2016,8
191,CA-2015-117973,05/08/2015,11/08/2015,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Salt Lake City,Utah,23425,West,FUR-BO-15020671,Furniture,Bookcases,Sauder Barrister Bookcases,2847.161,2015,8
192,CA-2016-188587,24/11/2016,27/11/2016,Second Class,CC-12670,Craig Carreira,Consumer,United States,Jackson,Mississippi,67684,South,OFF-AR-16907345,Office Supplies,Art,BIC Brite Liner Highlighters,1549.459,2016,11
193,CA-2016-136302,14/02/2016,20/02/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Gulfport,Mississippi,56076,South,OFF-EN-14157165,Office Supplies,Envelopes,Staple envelope,870.088,2016,2
194,US-2017-114777,20/12/2017,27/12/2017,Standard Class,TB-21055,Ted Butterfield,Consumer,United States,Orem,Utah,94694,West,FUR-TA-16474085,Furniture,Tables,Bevis Boat-Shaped Conference Table,2234.012,2017,12
195,US-2015-196447,28/09/2015,05/10/2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Layton,Utah,57895,West,TEC-AC-11224599,Technology,Accessories,Microsoft Arc Touch Mouse,238.229,2015,9
196,CA-2017-185979,21/04/2017,26/04/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Dover,Delaware,62727,East,FUR-TA-11402526,Furniture,Tables,Bush Advantage Collection Round Conference Table,1790.544,2017,4
197,CA-2016-115202,20/03/2016,25/03/2016,First Class,MS-17980,Michael Stewart,Corporate,United States,Waynesboro,Virginia,41278,South,FUR-TA-17289425,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,2131.696,2016,3
198,CA-2017-121884,08/12/2017,11/12/2017,Second Class,DV-13045,Darrin Van Huff,Corporate,United States,San Francisco,California,94110,West,OFF-SU-14349442,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,2624.718,2017,12
199,CA-2017-166949,02/03/2017,09/03/2017,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Chester,Pennsylvania,85582,East,TEC-PH-17636951,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,1749.636,2017,3
200,US-2016-132053,07/07/2016,12/07/2016,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Jackson,Mississippi,39937,South,TEC-PH-10206159,Technology,Phones,Cisco SPA 501G IP Phone,1275.19,2016,7
201,CA-2016-115650,01/04/2016,09/04/2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,New Brunswick,New Jersey,51934,East,OFF-PA-16254683,Office Supplies,Paper,Xerox 1920,3156.99,2016,4
202,US-2016-126302,24/04/2016,02/05/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Franklin,Wisconsin,52899,Central,FUR-FU-16189439,Furniture,Furnishings,Eldon Wave Desk Accessories,2746.206,2016,4
203,CA-2016-132053,25/08/2016,30/08/2016,First Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aurora,Colorado,10835,West,OFF-BI-19085620,Office Supplies,Binders,Wilson Jones Custom Binder Spines and Labels,2938.83,2016,8
204,CA-2015-166046,21/06/2015,29/06/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Pittsburgh,Pennsylvania,79443,East,FUR-FU-11004872,Furniture,Furnishings,Longer-Life Soft White Bulbs,500.022,2015,6
205,CA-2017-183521,17/02/2017,23/02/2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Cedar Rapids,Iowa,21128,Central,TEC-PH-12239990,Technology,Phones,GE 30524EE4,263.757,2017,2
206,CA-2015-109789,11/08/2015,15/08/2015,Second Class,JE-16165,Justin Ellison,Corporate,United States,Fairfield,Connecticut,52762,East,OFF-AP-13919346,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,478.119,2015,8
207,CA-2015-190802,21/03/2015,27/03/2015,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Cedar Rapids,Iowa,25825,Central,TEC-MA-17581910,Technology,Machines,Canon imageCLASS MF7460,928.998,2015,3
208,CA-2015-163372,16/02/2015,21/02/2015,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Cary,North Carolina,29441,South,FUR-TA-16647878,Furniture,Tables,Bush Advantage Collection Round Conference Table,2370.787,2015,2
